timestamp_et,sequence_type,seconds_elapsed,up_bid,up_ask,up_bid_liq,up_ask_liq,up_last,down_bid,down_ask,down_bid_liq,down_ask_liq,down_last,candle_outcome
2026-04-02 07:27:17,GG,137,0.001,0.999,9.97,13874.25,0.006,0.001,0.999,87.1,9759.9,0.998,PENDING
2026-04-02 07:27:18,GG,138,0.001,0.999,9.97,13874.25,0.006,0.001,0.999,87.1,9759.9,0.998,PENDING
2026-04-02 07:27:20,GG,140,0.001,0.999,9.97,13874.25,0.006,0.001,0.999,87.1,9759.9,0.998,PENDING
2026-04-02 07:27:22,GG,142,0.001,0.999,9.97,13874.25,0.006,0.001,0.999,87.1,9759.9,0.998,PENDING
2026-04-02 07:27:24,GG,144,0.001,0.999,9.57,13874.25,0.006,0.001,0.999,87.1,9560.3,0.998,PENDING
2026-04-02 07:27:25,GG,145,0.001,0.999,9.57,13874.25,0.006,0.001,0.999,87.0,9560.3,0.998,PENDING
2026-04-02 07:27:27,GG,147,0.001,0.999,11.05,13874.25,0.006,0.001,0.999,87.1,10049.25,0.997,PENDING
2026-04-02 07:27:29,GG,149,0.001,0.999,10.83,13874.25,0.006,0.001,0.999,87.1,9989.47,0.997,PENDING
2026-04-02 07:27:30,GG,150,0.001,0.999,9.65,13864.4,0.006,0.001,0.999,86.95,9600.22,0.997,PENDING
2026-04-02 07:27:32,GG,152,0.001,0.999,10.77,13864.4,0.006,0.001,0.999,86.95,9959.1,0.997,PENDING
2026-04-02 07:27:34,GG,154,0.001,0.999,10.97,13864.4,0.006,0.001,0.999,86.95,10057.89,0.997,PENDING
2026-04-02 07:27:36,GG,156,0.001,0.999,10.97,13864.4,0.005,0.001,0.999,86.95,10057.89,0.997,PENDING
2026-04-02 07:27:37,GG,157,0.001,0.999,9.07,13864.4,0.005,0.001,0.999,86.85,8657.88,0.999,PENDING
2026-04-02 07:27:39,GG,159,0.001,0.999,8.61,13864.4,0.005,0.001,0.999,86.95,8602.88,0.999,PENDING
2026-04-02 07:27:41,GG,161,0.001,0.999,8.61,13864.4,0.005,0.001,0.999,86.95,8602.88,0.999,PENDING
2026-04-02 07:27:43,GG,163,0.001,0.999,8.61,13864.4,0.005,0.001,0.999,86.95,8602.88,0.999,PENDING
2026-04-02 07:27:44,GG,164,0.001,0.999,8.51,13864.4,0.005,0.001,0.999,86.95,8502.98,0.999,PENDING
2026-04-02 07:27:46,GG,166,0.001,0.999,8.51,13864.4,0.005,0.001,0.999,86.95,8502.98,0.999,PENDING
2026-04-02 07:27:48,GG,168,0.001,0.999,8.51,13864.4,0.005,0.001,0.999,86.95,18492.98,0.999,PENDING
2026-04-02 07:27:50,GG,170,0.001,0.999,18.41,13864.4,0.005,0.001,0.999,86.95,18393.08,0.999,PENDING
