timestamp_utc,timestamp_et,sequence_type,seconds_elapsed,yes_best_bid,yes_best_ask,yes_spread,yes_bid_liq,yes_ask_liq,no_best_bid,no_best_ask,no_spread,no_bid_liq,no_ask_liq,last_trade_price,last_trade_side,candle_outcome
2026-03-30 14:55:56,2026-03-30 10:55:56,RR,56,0.001,0.999,0.998,102.11,6385.12,0.001,0.999,0.998,6.29,15062.53,0.999,BUY,PENDING
2026-03-30 14:55:57,2026-03-30 10:55:57,RR,57,0.001,0.999,0.998,102.11,6085.42,0.001,0.999,0.998,6.09,15062.53,0.999,BUY,PENDING
2026-03-30 14:55:59,2026-03-30 10:55:59,RR,59,0.001,0.999,0.998,102.16,5985.52,0.001,0.999,0.998,5.99,15062.53,0.999,BUY,PENDING
2026-03-30 14:56:00,2026-03-30 10:56:00,RR,60,0.001,0.999,0.998,101.71,2903.67,0.001,0.999,0.998,2.9,15017.98,0.999,BUY,PENDING
2026-03-30 14:56:02,2026-03-30 10:56:02,RR,62,0.001,0.999,0.998,101.67,2696.35,0.001,0.999,0.998,2.7,15032.92,0.999,BUY,PENDING
2026-03-30 14:56:04,2026-03-30 10:56:04,RR,64,0.001,0.999,0.998,101.67,2596.45,0.001,0.999,0.998,2.6,15027.97,0.999,BUY,PENDING
2026-03-30 14:56:05,2026-03-30 10:56:05,RR,65,0.001,0.999,0.998,101.72,2596.45,0.001,0.999,0.998,2.6,15027.97,0.999,BUY,PENDING
2026-03-30 14:56:07,2026-03-30 10:56:07,RR,67,0.001,0.999,0.998,101.67,2596.45,0.001,0.999,0.998,2.6,15032.92,0.999,BUY,PENDING
2026-03-30 14:56:08,2026-03-30 10:56:08,RR,68,0.001,0.999,0.998,101.67,2596.45,0.001,0.999,0.998,2.6,15027.97,0.998,SELL,PENDING
2026-03-30 14:56:10,2026-03-30 10:56:10,RR,70,0.001,0.999,0.998,101.67,2596.45,0.001,0.999,0.998,2.6,15027.97,0.998,SELL,PENDING
2026-03-30 14:56:11,2026-03-30 10:56:11,RR,71,0.001,0.999,0.998,101.67,2596.45,0.001,0.999,0.998,2.6,15027.97,0.998,SELL,PENDING
2026-03-30 14:56:13,2026-03-30 10:56:13,RR,73,0.001,0.999,0.998,101.72,2596.45,0.001,0.999,0.998,2.6,15027.97,0.998,SELL,PENDING
